label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107
ovale,-0.03242258355021477,-0.5963021516799927,0.20109444856643677,-0.5977082252502441,0.4036353826522827,-0.5770111083984375,0.5971925258636475,-0.5320752859115601,0.7286728620529175,-0.45228636264801025,0.8128839731216431,-0.3444213569164276,0.858686625957489,-0.2213761806488037,0.8819288611412048,-0.05894305929541588,0.8845764398574829,0.10560303926467896,0.8770025372505188,0.2832135856151581,0.8535995483398438,0.47414690256118774,0.8019921779632568,0.6827955842018127,0.7213292121887207,0.860273003578186,0.6266681551933289,0.9968754053115845,0.511627197265625,1.1203197240829468,0.41187405586242676,1.210252285003662,0.3040603995323181,1.2920770645141602,0.17924971878528595,1.3519291877746582,0.022171810269355774,1.368422508239746,-0.12330377846956253,1.348391056060791,-0.2298824042081833,1.28525972366333,-0.31539469957351685,1.2004704475402832,-0.39299508929252625,1.1101030111312866,-0.4811810553073883,0.9875659942626953,-0.5505898594856262,0.8518879413604736,-0.6165398359298706,0.6785140633583069,-0.6707237362861633,0.4720054864883423,-0.7071467041969299,0.2859281897544861,-0.7302433252334595,0.11427107453346252,-0.7516626715660095,-0.046259742230176926,-0.7547417879104614,-0.20486442744731903,-0.7365815043449402,-0.32784879207611084,-0.6893467903137207,-0.43389129638671875,-0.5965921878814697,-0.5141764283180237,-0.4402604103088379,-0.5647539496421814,-0.25808683037757874,-0.5902312994003296,-0.6671616435050964,-0.16631971299648285,-0.6141834855079651,-0.20850032567977905,-0.515359103679657,-0.22291776537895203,-0.3734205663204193,-0.1954323649406433,-0.20516827702522278,-0.15851975977420807,0.6811665296554565,-0.16591818630695343,0.601955235004425,-0.20957624912261963,0.48033004999160767,-0.22666744887828827,0.32180118560791016,-0.19721737504005432,0.1431298702955246,-0.1576933115720749,-0.5,0.0,0.5,0.0,-0.021096788346767426,0.5108662247657776,-0.02246880903840065,0.01148474682122469,5.863661840521672e-07,0.9999752044677734,3.731663866801682e-07,1.2841470508478947e-12,2.3835094907553867e-05,0.9999755620956421,5.863661840521672e-07,2.383509672654327e-05
ovale,-0.06416880339384079,-0.5568363070487976,0.16919617354869843,-0.5606343746185303,0.3761925995349884,-0.5441363453865051,0.5754473805427551,-0.5042881369590759,0.7133046984672546,-0.43022769689559937,0.8065193891525269,-0.3275958001613617,0.8624066710472107,-0.20833680033683777,0.8967059254646301,-0.0519380122423172,0.9062582850456238,0.1051006019115448,0.9066970348358154,0.2756352424621582,0.8911978602409363,0.46142300963401794,0.8472127318382263,0.667488694190979,0.7690703272819519,0.8477191925048828,0.6709939241409302,0.9901633262634277,0.5485056638717651,1.120155692100525,0.4406217932701111,1.2149946689605713,0.32340434193611145,1.3014553785324097,0.18769340217113495,1.363344430923462,0.02011706307530403,1.377650499343872,-0.12407000362873077,1.3500646352767944,-0.22317788004875183,1.2770591974258423,-0.29684334993362427,1.1798781156539917,-0.3603014051914215,1.0783343315124512,-0.434751957654953,0.9454142451286316,-0.4906626343727112,0.8032412528991699,-0.5451745986938477,0.6312423944473267,-0.5938481092453003,0.43659213185310364,-0.6244611740112305,0.2642712891101837,-0.6416857242584229,0.10583654791116714,-0.6656164526939392,-0.042978979647159576,-0.6819441318511963,-0.19156573712825775,-0.6770097017288208,-0.3078535497188568,-0.6479447484016418,-0.406002402305603,-0.5786098837852478,-0.47898048162460327,-0.44682133197784424,-0.5249792337417603,-0.27950891852378845,-0.5492466688156128,-0.6524966955184937,-0.1605839729309082,-0.614636242389679,-0.19980278611183167,-0.5313349962234497,-0.213826522231102,-0.4013448655605316,-0.19157014787197113,-0.23873752355575562,-0.16208848357200623,0.6780661940574646,-0.16166462004184723,0.5938771963119507,-0.20599053800106049,0.46701812744140625,-0.22401708364486694,0.3031751215457916,-0.19907629489898682,0.1198255866765976,-0.16599054634571075,-0.5,6.4778664438620235e-19,0.5,-6.4778664438620235e-19,-0.07396989315748215,0.5179332494735718,-0.050262752920389175,0.01531715877354145,0.0018038080306723714,0.9981657266616821,1.3259487730010733e-07,7.06336493294657e-07,2.9637083571287803e-05,0.9981658458709717,0.0018038080306723714,3.0343418984557502e-05
ovale,-0.03930775076150894,-0.5663420557975769,0.16072717308998108,-0.5673713684082031,0.35060685873031616,-0.5513749122619629,0.5220595002174377,-0.5174720883369446,0.6553021669387817,-0.44443202018737793,0.7544600963592529,-0.3300246596336365,0.8138406872749329,-0.19232487678527832,0.8466533422470093,-0.014537856914103031,0.8537387847900391,0.15693311393260956,0.850623369216919,0.3367771804332733,0.831741988658905,0.5293779969215393,0.7844856381416321,0.7348576784133911,0.7055076360702515,0.9021641612052917,0.6098806262016296,1.0265949964523315,0.49291181564331055,1.1398811340332031,0.3917492628097534,1.2237368822097778,0.28269535303115845,1.2999677658081055,0.15796643495559692,1.3549484014511108,0.00272391177713871,1.368308424949646,-0.13967809081077576,1.3480242490768433,-0.24165545403957367,1.287184238433838,-0.3215218782424927,1.2052934169769287,-0.3923357427120209,1.117913842201233,-0.47342830896377563,1.0011132955551147,-0.5366764664649963,0.8745518922805786,-0.5940026044845581,0.7100622057914734,-0.6390070915222168,0.5094097256660461,-0.6672968864440918,0.3245394825935364,-0.6815293431282043,0.1527862846851349,-0.6962667107582092,-0.012882205657660961,-0.6942837834358215,-0.18402133882045746,-0.6695276498794556,-0.31896892189979553,-0.6153444051742554,-0.429104208946228,-0.5284080505371094,-0.5005809664726257,-0.39971667528152466,-0.538996160030365,-0.23092928528785706,-0.5596078038215637,-0.6506069302558899,-0.18143408000469208,-0.612568736076355,-0.22930778563022614,-0.5321094989776611,-0.2526680529117584,-0.39726585149765015,-0.24286913871765137,-0.22033487260341644,-0.218076691031456,0.6651995778083801,-0.1734514832496643,0.5944832563400269,-0.22228004038333893,0.4856899380683899,-0.248263418674469,0.331811785697937,-0.2411438524723053,0.14589355885982513,-0.21935375034809113,-0.5,0.0,0.5,0.0,-0.04623359814286232,0.4560062289237976,-0.03033389523625374,0.03191538155078888,0.0007189574535004795,0.9992428421974182,2.5678738893475384e-05,5.399973360908916e-06,7.141006790334359e-06,0.9992684721946716,0.0007189574535004795,1.2540980605990626e-05
ovale,0.0038976874202489853,-0.527448832988739,0.2030787169933319,-0.5231005549430847,0.3794979155063629,-0.49887269735336304,0.5378140807151794,-0.44606277346611023,0.648935079574585,-0.3568224608898163,0.7256883382797241,-0.23557862639427185,0.7697193622589111,-0.0990438163280487,0.7911220192909241,0.07215403020381927,0.79119873046875,0.23485082387924194,0.7835953831672668,0.4034087657928467,0.7639932036399841,0.5848896503448486,0.7207262516021729,0.7793379426002502,0.6551600694656372,0.9352709650993347,0.5804872512817383,1.049668312072754,0.48160237073898315,1.153817057609558,0.3897932469844818,1.2280346155166626,0.2875683605670929,1.2918204069137573,0.1642674058675766,1.337908387184143,0.004940486047416925,1.350324273109436,-0.15103493630886078,1.3342809677124023,-0.2695181965827942,1.2844321727752686,-0.3676386773586273,1.2184743881225586,-0.4559236764907837,1.144619345664978,-0.551544189453125,1.0406941175460815,-0.6230484247207642,0.9276025295257568,-0.6871452927589417,0.7754103541374207,-0.7323067784309387,0.582909882068634,-0.757330596446991,0.40454381704330444,-0.769767701625824,0.2404429018497467,-0.7744258642196655,0.08043723553419113,-0.7541431188583374,-0.08840430527925491,-0.7132921814918518,-0.22643812000751495,-0.6380132436752319,-0.3497406840324402,-0.5274200439453125,-0.4407595992088318,-0.3702270984649658,-0.495743066072464,-0.1939021646976471,-0.5217298865318298,-0.6546165347099304,-0.1561887413263321,-0.5950018167495728,-0.2185923308134079,-0.4965999126434326,-0.25373271107673645,-0.3534929156303406,-0.25185543298721313,-0.18022777140140533,-0.2334568053483963,0.6575367450714111,-0.16336706280708313,0.5977173447608948,-0.22783073782920837,0.49830174446105957,-0.2631382346153259,0.3550399839878082,-0.25904518365859985,0.18192097544670105,-0.2366059273481369,-0.5,0.0,0.5,0.0,0.002156010828912258,0.3736606538295746,0.003196172183379531,-0.01774219609797001,0.21408198773860931,0.7713708877563477,0.0011831338051706553,0.0003790146147366613,0.012984992936253548,0.7725539803504944,0.21408198773860931,0.013364006765186787
ovale,-0.05689104273915291,-0.6238650679588318,0.1667301505804062,-0.6260477304458618,0.37138375639915466,-0.6000711917877197,0.5763465166091919,-0.5396918058395386,0.7297332882881165,-0.4390345513820648,0.8429471254348755,-0.30457866191864014,0.9106038808822632,-0.15550026297569275,0.9479864835739136,0.03524560108780861,0.9555498957633972,0.21922780573368073,0.9545727372169495,0.41053396463394165,0.9350841045379639,0.6158095598220825,0.880146324634552,0.8347201347351074,0.7889724373817444,1.0103099346160889,0.6817026734352112,1.1371568441390991,0.5464231967926025,1.2483024597167969,0.42525815963745117,1.3242416381835938,0.29522109031677246,1.386237382888794,0.15125258266925812,1.4286086559295654,-0.018483439460396767,1.4360389709472656,-0.17103581130504608,1.415771484375,-0.2799377143383026,1.363774061203003,-0.36474329233169556,1.2959028482437134,-0.43968847393989563,1.2189992666244507,-0.5172057747840881,1.1099344491958618,-0.5677048563957214,0.9872118830680847,-0.6119757294654846,0.818583607673645,-0.6500126719474792,0.6055081486701965,-0.6767774224281311,0.4095476269721985,-0.6947094202041626,0.22932082414627075,-0.7165306806564331,0.05402838811278343,-0.7231689691543579,-0.12588703632354736,-0.7076284885406494,-0.2721640169620514,-0.6599226593971252,-0.40421605110168457,-0.5719736814498901,-0.5060900449752808,-0.43078112602233887,-0.5740469098091125,-0.2626396119594574,-0.61051344871521,-0.6637692451477051,-0.1598191261291504,-0.6186444163322449,-0.21861903369426727,-0.529252827167511,-0.253435343503952,-0.39664605259895325,-0.25031206011772156,-0.2358144074678421,-0.23331016302108765,0.6760089993476868,-0.16948525607585907,0.5823124051094055,-0.23271708190441132,0.45155254006385803,-0.2693842947483063,0.28721529245376587,-0.26211974024772644,0.10832712054252625,-0.2387263923883438,-0.5,0.0,0.5,0.0,-0.09209281951189041,0.3767410218715668,-0.05687393620610237,-0.04285319522023201,5.064122160547413e-05,0.9998801946640015,2.8396295874699717e-06,7.34868921270504e-09,6.6322747443337e-05,0.9998830556869507,5.064122160547413e-05,6.633009616052732e-05
ovale,-0.05099828168749809,-0.5996817946434021,0.17781856656074524,-0.6018614768981934,0.3843165338039398,-0.5791635513305664,0.5894591212272644,-0.5264363884925842,0.736516535282135,-0.43592673540115356,0.8400605320930481,-0.31477874517440796,0.9003257751464844,-0.18019135296344757,0.9314622282981873,-0.006237674504518509,0.9354822635650635,0.164587140083313,0.930949866771698,0.34635087847709656,0.9108157157897949,0.5433370471000671,0.85918128490448,0.7562659978866577,0.7711919546127319,0.9331792593002319,0.663992166519165,1.0680733919143677,0.5313920378684998,1.191043496131897,0.4153682291507721,1.2798025608062744,0.29139330983161926,1.3579540252685547,0.1529889702796936,1.4123883247375488,-0.012772755697369576,1.4231129884719849,-0.1605653613805771,1.3979806900024414,-0.26395487785339355,1.3327305316925049,-0.34207597374916077,1.2457165718078613,-0.4102107584476471,1.1519782543182373,-0.4843107759952545,1.0265836715698242,-0.5369699597358704,0.8921428918838501,-0.5859388709068298,0.7219476103782654,-0.6260116696357727,0.5178714990615845,-0.6488404870033264,0.3327276408672333,-0.6606971025466919,0.1624734103679657,-0.6784811615943909,-0.0013130665756762028,-0.6870512962341309,-0.1677417904138565,-0.6756841540336609,-0.2997557520866394,-0.6376323699951172,-0.41523706912994385,-0.560253381729126,-0.5026839375495911,-0.42551907896995544,-0.5599859952926636,-0.2605883777141571,-0.5901170372962952,-0.6409539580345154,-0.17118005454540253,-0.5978353023529053,-0.2206818163394928,-0.5126941800117493,-0.24268430471420288,-0.3842189908027649,-0.22750727832317352,-0.22539158165454865,-0.20093798637390137,0.6756782531738281,-0.1694318950176239,0.58542799949646,-0.22818773984909058,0.4566611349582672,-0.25863128900527954,0.29369664192199707,-0.24332363903522491,0.11400327831506729,-0.212505042552948,-0.5,-5.621780521791213e-19,0.5,5.621780521791213e-19,-0.08349958807229996,0.4520034193992615,-0.04913182556629181,-0.0185264702886343,1.3681805022258686e-08,0.9999998211860657,1.590746023794054e-07,2.3466043561418126e-13,1.7952052289160747e-08,0.9999999403953552,1.3681805022258686e-08,1.7952286768263548e-08
ovale,-0.008360035717487335,-0.6034930944442749,0.22056742012500763,-0.6034965515136719,0.4178188443183899,-0.5799561738967896,0.604531466960907,-0.5295349955558777,0.7299146056175232,-0.44330328702926636,0.8109192848205566,-0.3280353248119354,0.8550504446029663,-0.1972496658563614,0.8777393102645874,-0.025032097473740578,0.8812293410301208,0.14664295315742493,0.8783347010612488,0.3287680149078369,0.8602378368377686,0.525056779384613,0.8130999803543091,0.7357476353645325,0.7352731823921204,0.9105100631713867,0.6426299214363098,1.0437995195388794,0.5248904824256897,1.1665810346603394,0.41988062858581543,1.256058692932129,0.30827492475509644,1.3353638648986816,0.1798640936613083,1.3924274444580078,0.019749995321035385,1.4085627794265747,-0.1330752968788147,1.3905003070831299,-0.24801592528820038,1.33246910572052,-0.3442464768886566,1.2527118921279907,-0.43365275859832764,1.1648646593093872,-0.5365404486656189,1.0439854860305786,-0.6180083751678467,0.9111407399177551,-0.6899459362030029,0.738678514957428,-0.7408128976821899,0.527099609375,-0.7684919238090515,0.33170366287231445,-0.7834150195121765,0.1529872566461563,-0.7954856753349304,-0.015402116812765598,-0.787443995475769,-0.18397685885429382,-0.7574774026870728,-0.3143835961818695,-0.6953936815261841,-0.4282909333705902,-0.5893351435661316,-0.5146151185035706,-0.42237699031829834,-0.5696790218353271,-0.2348349541425705,-0.5971007943153381,-0.6679433584213257,-0.16648858785629272,-0.6042715907096863,-0.21486690640449524,-0.4958706200122833,-0.23389717936515808,-0.3475552797317505,-0.20845341682434082,-0.17650003731250763,-0.17306457459926605,0.6868249773979187,-0.1673395335674286,0.6095752120018005,-0.21575425565242767,0.49026110768318176,-0.23693439364433289,0.33541008830070496,-0.2112540751695633,0.1619044840335846,-0.17444929480552673,-0.5,0.0,0.5,0.0,0.004300313536077738,0.46914607286453247,-0.00041465117828920484,-0.006334809586405754,3.071594179004933e-08,0.9999966025352478,2.0284416279992001e-07,4.4185104387155574e-14,3.1843628676142544e-06,0.9999967813491821,3.071594179004933e-08,3.18436309498793e-06
ovale,-0.03438538312911987,-0.5932634472846985,0.1994418501853943,-0.5931254029273987,0.39897823333740234,-0.5727449059486389,0.5870510935783386,-0.5312226414680481,0.7123783230781555,-0.45914536714553833,0.7947041988372803,-0.3609486222267151,0.8436914682388306,-0.2455110102891922,0.8689635992050171,-0.0882469192147255,0.8704392910003662,0.07330246269702911,0.8621817231178284,0.25100988149642944,0.8362119793891907,0.4432218670845032,0.7847552299499512,0.6537756323814392,0.7091426849365234,0.8405522704124451,0.6198071241378784,0.9899041652679443,0.5042734742164612,1.126425862312317,0.39949193596839905,1.224952220916748,0.2871573269367218,1.3124741315841675,0.15915772318840027,1.3739210367202759,9.606498497305438e-05,1.390332818031311,-0.1534460335969925,1.3687083721160889,-0.26801398396492004,1.3028068542480469,-0.3603821396827698,1.2111328840255737,-0.4431546926498413,1.1096911430358887,-0.5337730646133423,0.970819890499115,-0.6024929881095886,0.8186208605766296,-0.6677737236022949,0.6351338028907776,-0.7221540808677673,0.4272753596305847,-0.7596978545188904,0.24080026149749756,-0.7814972400665283,0.07041937857866287,-0.799373209476471,-0.08718058466911316,-0.796921968460083,-0.24024569988250732,-0.7708843350410461,-0.35559606552124023,-0.7141987085342407,-0.4530946612358093,-0.6128279566764832,-0.5252922177314758,-0.4483765959739685,-0.5692342519760132,-0.26191985607147217,-0.5905128717422485,-0.6738545298576355,-0.16102875769138336,-0.6139056086540222,-0.19781869649887085,-0.5122331380844116,-0.214004784822464,-0.3698323369026184,-0.19739514589309692,-0.20021910965442657,-0.17047277092933655,0.6613470911979675,-0.1539260745048523,0.5824304819107056,-0.18882335722446442,0.4656292796134949,-0.20312665402889252,0.311505526304245,-0.1821853518486023,0.13318972289562225,-0.15328368544578552,-0.5,0.0,0.5,0.0,-0.042138006538152695,0.5271268486976624,-0.03297066688537598,0.013958973810076714,4.002911069278525e-08,0.9999937415122986,4.971802969322425e-10,2.1896729221482225e-11,6.221740477485582e-06,0.9999937415122986,4.002911069278525e-08,6.221762305358425e-06
ovale,-0.03907370939850807,-0.5788721442222595,0.19540204107761383,-0.5806997418403625,0.399101585149765,-0.5610960721969604,0.5932468175888062,-0.5174842476844788,0.7236971259117126,-0.4397781193256378,0.8061397075653076,-0.3347232937812805,0.8503381609916687,-0.2145506739616394,0.8734784722328186,-0.05693551525473595,0.8768926858901978,0.10204610228538513,0.8704726696014404,0.27377116680145264,0.8476415276527405,0.45815664529800415,0.7961764335632324,0.6608611941337585,0.7160589694976807,0.8350728154182434,0.6221749186515808,0.9704769849777222,0.507269024848938,1.093828558921814,0.40717706084251404,1.1844817399978638,0.2986965775489807,1.268419623374939,0.17249277234077454,1.3304158449172974,0.014220977202057838,1.346537470817566,-0.13254442811012268,1.3232978582382202,-0.23911277949810028,1.2560179233551025,-0.32371073961257935,1.1674038171768188,-0.3996270000934601,1.075339674949646,-0.4866611361503601,0.9529767632484436,-0.5545985698699951,0.8199751973152161,-0.6183480620384216,0.6517347097396851,-0.6691887378692627,0.4531223773956299,-0.7020530104637146,0.27484339475631714,-0.7217815518379211,0.11001566797494888,-0.7402679324150085,-0.044230926781892776,-0.7430516481399536,-0.19771717488765717,-0.726619303226471,-0.3176291584968567,-0.6829527020454407,-0.4207066595554352,-0.595127284526825,-0.4986102879047394,-0.44300493597984314,-0.5478091835975647,-0.2630980312824249,-0.5726120471954346,-0.6663509607315063,-0.16669560968875885,-0.6158393621444702,-0.20963749289512634,-0.5198348164558411,-0.22451739013195038,-0.3799988925457001,-0.19724227488040924,-0.21247689425945282,-0.1596079170703888,0.679333508014679,-0.16788813471794128,0.6005242466926575,-0.2125367373228073,0.47851523756980896,-0.23005126416683197,0.31911346316337585,-0.2007102221250534,0.13945142924785614,-0.1608746498823166,-0.5,1.6416090985902082e-18,0.5,-1.6416090985902082e-18,-0.024614958092570305,0.5012990236282349,-0.02749784290790558,0.010258623398840427,0.0021683420054614544,0.9977874159812927,1.6000032701413147e-05,9.071605133748051e-10,2.8232881959411316e-05,0.9978034496307373,0.0021683420054614544,2.8233789635123685e-05
ovale,0.025942495092749596,-0.6195250153541565,0.23158398270606995,-0.6140940189361572,0.4067314863204956,-0.5855851173400879,0.5553945302963257,-0.5314833521842957,0.65269535779953,-0.44193950295448303,0.7111225724220276,-0.3190901279449463,0.7396655082702637,-0.17814159393310547,0.7480829358100891,0.00503604207187891,0.7423341274261475,0.18263041973114014,0.7326117753982544,0.3683004379272461,0.7090015411376953,0.565980851650238,0.6661134958267212,0.7728335857391357,0.605523407459259,0.9387217164039612,0.5341019034385681,1.0621042251586914,0.4394482970237732,1.1797031164169312,0.3554796874523163,1.2668483257293701,0.2655801475048065,1.3435373306274414,0.15572986006736755,1.400286078453064,0.008914330042898655,1.420274257659912,-0.14723309874534607,1.412681221961975,-0.27430498600006104,1.3664941787719727,-0.38893815875053406,1.2977420091629028,-0.4973663091659546,1.2171916961669922,-0.6220579743385315,1.1014295816421509,-0.7236355543136597,0.9749053120613098,-0.8098447918891907,0.8072451949119568,-0.8634333610534668,0.5933088660240173,-0.8917779922485352,0.3896866738796234,-0.902350127696991,0.20022624731063843,-0.902399480342865,0.01955396868288517,-0.8730144500732422,-0.1661163717508316,-0.817781925201416,-0.3122662901878357,-0.7181409001350403,-0.44041553139686584,-0.5780552625656128,-0.5341301560401917,-0.3910606801509857,-0.5896301865577698,-0.19210711121559143,-0.6163820624351501,-0.6788777112960815,-0.15356595814228058,-0.5955483913421631,-0.2076897919178009,-0.47457587718963623,-0.23778267204761505,-0.31500935554504395,-0.22669900953769684,-0.13495981693267822,-0.2024628072977066,0.6556928753852844,-0.17312964797019958,0.6030628085136414,-0.22402924299240112,0.5081422328948975,-0.24977152049541473,0.37090274691581726,-0.23407499492168427,0.2040315568447113,-0.20582716166973114,-0.5,1.5780362360100218e-19,0.5,-1.5780362360100218e-19,0.05794277414679527,0.4405772387981415,0.03696819022297859,-0.0004389515961520374,3.4395293280198302e-09,0.9999979734420776,8.343168360624986e-07,1.7627819717501978e-16,1.167591449302563e-06,0.9999988079071045,3.4395293280198302e-09,1.167591449302563e-06
ovale,-0.03543008491396904,-0.6191993951797485,0.19089967012405396,-0.618203341960907,0.3880358338356018,-0.5915859937667847,0.5758067965507507,-0.5335493087768555,0.7026568651199341,-0.44021353125572205,0.7861177921295166,-0.3178384304046631,0.8333579301834106,-0.182205468416214,0.8579344749450684,-0.009231862612068653,0.8606535196304321,0.1593877524137497,0.8555774688720703,0.3370749354362488,0.8346623778343201,0.5271092057228088,0.7834378480911255,0.7316604852676392,0.702663779258728,0.9020872116088867,0.6080664992332458,1.031484603881836,0.4919010102748871,1.1500017642974854,0.39216214418411255,1.2369403839111328,0.2848999500274658,1.3155913352966309,0.16126549243927002,1.3727998733520508,0.007335238624364138,1.388386845588684,-0.13394659757614136,1.3678761720657349,-0.23698320984840393,1.3061975240707397,-0.31756219267845154,1.2231377363204956,-0.3898051977157593,1.1346182823181152,-0.473250150680542,1.0151305198669434,-0.5366504192352295,0.8853414058685303,-0.5938612818717957,0.7180578708648682,-0.6378423571586609,0.5170869827270508,-0.663602888584137,0.3336482644081116,-0.6765537261962891,0.16339007019996643,-0.6928103566169739,-0.00038578963722102344,-0.6971346139907837,-0.16823531687259674,-0.6840336322784424,-0.3036135733127594,-0.6451396942138672,-0.42488348484039307,-0.5640401244163513,-0.51832515001297,-0.4212079644203186,-0.5802616477012634,-0.2492782473564148,-0.6109516024589539,-0.6434590220451355,-0.17924748361110687,-0.5959990620613098,-0.23718489706516266,-0.5037598013877869,-0.26667988300323486,-0.36910977959632874,-0.2539055347442627,-0.20632150769233704,-0.22700688242912292,0.6623717546463013,-0.17917487025260925,0.5815119743347168,-0.237614706158638,0.4597753584384918,-0.2688014805316925,0.30392715334892273,-0.25607678294181824,0.12927164137363434,-0.22959141433238983,-0.5,0.0,0.5,0.0,-0.04526887089014053,0.45715177059173584,-0.030710646882653236,-0.02653156965970993,1.5729003280284815e-05,0.999983012676239,1.2669734132941812e-06,1.998938167768749e-11,3.318767483051488e-09,0.9999842643737793,1.5729003280284815e-05,3.338757048609864e-09
ovale,-0.008199168369174004,-0.5712090730667114,0.21834617853164673,-0.569155752658844,0.4040141999721527,-0.5472821593284607,0.5685139298439026,-0.5054917931556702,0.6707122921943665,-0.43298134207725525,0.7297346591949463,-0.33544427156448364,0.7617053985595703,-0.22047503292560577,0.777649998664856,-0.0665418952703476,0.77793288230896,0.08979625999927521,0.7697873115539551,0.25936028361320496,0.7443051934242249,0.4413508474826813,0.6952434778213501,0.6415804624557495,0.6292663812637329,0.816164493560791,0.5541870594024658,0.9534733295440674,0.4573405683040619,1.0784573554992676,0.3702738881111145,1.1681805849075317,0.2739200294017792,1.2486917972564697,0.1569531261920929,1.307037591934204,0.0035786558873951435,1.3240981101989746,-0.14808900654315948,1.309245228767395,-0.2637283504009247,1.2526291608810425,-0.3614744544029236,1.1725873947143555,-0.4498329758644104,1.0836654901504517,-0.5491735935211182,0.9583143591880798,-0.6276942491531372,0.8192172646522522,-0.6969049572944641,0.6454111933708191,-0.749096155166626,0.4426901340484619,-0.7838196158409119,0.2594403624534607,-0.8022347092628479,0.09081315249204636,-0.8136994242668152,-0.06422486901283264,-0.8015823364257812,-0.21713845431804657,-0.7687673568725586,-0.33382201194763184,-0.7038124799728394,-0.43306276202201843,-0.593968391418457,-0.5068569183349609,-0.4233420491218567,-0.5499069094657898,-0.23473070561885834,-0.5699332356452942,-0.6679338812828064,-0.15426945686340332,-0.6027288436889648,-0.1892530918121338,-0.49518170952796936,-0.19818836450576782,-0.3494289815425873,-0.16781499981880188,-0.17881175875663757,-0.13093754649162292,0.645283579826355,-0.15432864427566528,0.581376850605011,-0.18814104795455933,0.47793495655059814,-0.19873367249965668,0.336652934551239,-0.16982756555080414,0.1659322828054428,-0.13356468081474304,-0.5,0.0,0.5,0.0,0.0034373525995761156,0.5166937708854675,-0.00014601937436964363,0.025393417105078697,5.881987817701884e-06,0.9999850392341614,5.793161108158529e-06,1.1736938677897601e-11,3.2885388918657554e-06,0.9999908208847046,5.881987817701884e-06,3.2885507152968785e-06
ovale,-0.03543008491396904,-0.6191993951797485,0.19089967012405396,-0.618203341960907,0.3880358338356018,-0.5915859937667847,0.5758067965507507,-0.5335493087768555,0.7026568651199341,-0.44021353125572205,0.7861177921295166,-0.3178384304046631,0.8333579301834106,-0.182205468416214,0.8579344749450684,-0.009231862612068653,0.8606535196304321,0.1593877524137497,0.8555774688720703,0.3370749354362488,0.8346623778343201,0.5271092057228088,0.7834378480911255,0.7316604852676392,0.702663779258728,0.9020872116088867,0.6080664992332458,1.031484603881836,0.4919010102748871,1.1500017642974854,0.39216214418411255,1.2369403839111328,0.2848999500274658,1.3155913352966309,0.16126549243927002,1.3727998733520508,0.007335238624364138,1.388386845588684,-0.13394659757614136,1.3678761720657349,-0.23698320984840393,1.3061975240707397,-0.31756219267845154,1.2231377363204956,-0.3898051977157593,1.1346182823181152,-0.473250150680542,1.0151305198669434,-0.5366504192352295,0.8853414058685303,-0.5938612818717957,0.7180578708648682,-0.6378423571586609,0.5170869827270508,-0.663602888584137,0.3336482644081116,-0.6765537261962891,0.16339007019996643,-0.6928103566169739,-0.00038578963722102344,-0.6971346139907837,-0.16823531687259674,-0.6840336322784424,-0.3036135733127594,-0.6451396942138672,-0.42488348484039307,-0.5640401244163513,-0.51832515001297,-0.4212079644203186,-0.5802616477012634,-0.2492782473564148,-0.6109516024589539,-0.6434590220451355,-0.17924748361110687,-0.5959990620613098,-0.23718489706516266,-0.5037598013877869,-0.26667988300323486,-0.36910977959632874,-0.2539055347442627,-0.20632150769233704,-0.22700688242912292,0.6623717546463013,-0.17917487025260925,0.5815119743347168,-0.237614706158638,0.4597753584384918,-0.2688014805316925,0.30392715334892273,-0.25607678294181824,0.12927164137363434,-0.22959141433238983,-0.5,0.0,0.5,0.0,-0.04526887089014053,0.45715177059173584,-0.030710646882653236,-0.02653156965970993,1.5729003280284815e-05,0.999983012676239,1.2669734132941812e-06,1.998938167768749e-11,3.318767483051488e-09,0.9999842643737793,1.5729003280284815e-05,3.338757048609864e-09
